CustomerID,TotalAmountSpent,PurchaseFrequency,AOV,PreferredProduct,cluster_label
17102,25.5,1,25.5,CAKE STAND 3 TIER MAGIC GARDEN,0
17105,674.92,2,337.46,BATHROOM METAL SIGN,0
17107,10578.51,6,1763.085,DOORMAT WELCOME TO OUR HOME,2
17109,885.04,6,147.50666666666666,4 PEAR BOTANICAL DINNER CANDLES,0
17110,163.29999999999998,1,163.29999999999998,BLUE GIANT GARDEN THERMOMETER,0
17111,248.61,1,248.61,CHARLOTTE BAG SUKI DESIGN,0
17114,808.62,8,101.0775,WOODEN PICTURE FRAME WHITE FINISH,0
17115,837.5,3,279.1666666666667,JUMBO BAG PINK POLKADOT,0
17117,116.19999999999999,1,116.19999999999999,BATHROOM METAL SIGN,0
17118,157.02,1,157.02,12 PENCILS SMALL TUBE RED RETROSPOT,0
17119,606.91,2,303.455,ANTIQUE SILVER T-LIGHT GLASS,0
17120,307.46,1,307.46,3 HOOK PHOTO SHELF ANTIQUE WHITE,0
17122,138.32,1,138.32,ASSORTED COLOUR BIRD ORNAMENT,0
17123,345.29999999999995,1,345.29999999999995,FILIGREE HEART BUTTERFLY WHITE ,0
17124,298.89,1,298.89,ENCHANTED BIRD COATHANGER 5 HOOK,0
17125,281.07,1,281.07,ANTIQUE GLASS PEDESTAL BOWL,0
17126,1010.49,5,202.098,HEART DECORATION WITH PEARLS ,0
17128,157.09,1,157.09,BLACK HEART CARD HOLDER,0
17131,2461.2200000000003,5,492.244,CREAM SWEETHEART MINI CHEST,0
17133,3457.2400000000002,7,493.8914285714286,AREA PATROLLED METAL SIGN,0
17134,425.0,2,212.5,PHOTO FRAME CORNICE,0
17135,1005.73,7,143.6757142857143,HEART DECORATION RUSTIC HANGING ,0
17138,380.5,1,380.5, OVAL WALL MIRROR DIAMANTE ,0
17139,10414.47,12,867.8725,LUNCH BAG  BLACK SKULL.,2
17140,410.32,1,410.32,GLASS CHALICE GREEN  LARGE ,0
17142,402.0,1,402.0,BOX OF VINTAGE ALPHABET BLOCKS,0
17144,948.57,2,474.285,DOORMAT NEW ENGLAND,0
17146,615.78,3,205.26,3 HOOK PHOTO SHELF ANTIQUE WHITE,0
17147,1714.59,4,428.6475,CHERRY BLOSSOM  DECORATIVE FLASK,0
17148,124.88,1,124.88,CHARLOTTE BAG SUKI DESIGN,0
17152,1482.3000000000002,3,494.1000000000001,BLUE HAPPY BIRTHDAY BUNTING,0
17153,213.78,1,213.78,BAKING SET 9 PIECE RETROSPOT ,0
17154,336.06,1,336.06,BEADED CRYSTAL HEART BLUE  LARGE,0
17155,253.38,2,126.69,PARTY METAL SIGN ,0
17157,319.0,2,159.5,BLACK RECORD COVER FRAME,0
17158,1266.97,3,422.3233333333333,ASSORTED COLOUR BIRD ORNAMENT,0
17159,1545.12,3,515.04,CARD GINGHAM ROSE ,0
17160,3518.03,6,586.3383333333334,CHARLOTTE BAG SUKI DESIGN,0
17162,1715.46,10,171.546,DOORMAT FANCY FONT HOME SWEET HOME,0
17163,293.1,2,146.55,CHOCOLATE HOT WATER BOTTLE,0
17164,2467.35,7,352.4785714285714,6 RIBBONS RUSTIC CHARM,0
17165,158.68,1,158.68,ASSORTED COLOUR MINI CASES,0
17166,206.34,2,103.17,ALARM CLOCK BAKELIKE RED ,0
17169,835.78,2,417.89,IVORY KITCHEN SCALES,0
17171,224.91,1,224.91,6 RIBBONS RUSTIC CHARM,0
17172,317.76,1,317.76,ASSORTED TUTTI FRUTTI PEN,0
17173,3766.6,8,470.825,CREAM SWEETHEART MINI CHEST,0
17174,59.9,1,59.9,COLOUR GLASS T-LIGHT HOLDER HANGING,0
17175,1391.54,4,347.885,HEART OF WICKER SMALL,0
17176,306.13,1,306.13,CANDLEHOLDER PINK HANGING HEART,0
17179,711.79,3,237.26333333333332,CHILDREN'S SPACEBOY MUG,0
17180,796.03,4,199.0075,SET OF 20 KIDS COOKIE CUTTERS,0
17181,215.72,2,107.86,12 MESSAGE CARDS WITH ENVELOPES,0
17183,3347.31,6,557.885,CHOCOLATE HOT WATER BOTTLE,0
17186,144.0,2,72.0,POPCORN HOLDER,0
17187,203.95,1,203.95, SET 2 TEA TOWELS I LOVE LONDON ,0
17188,2474.23,7,353.4614285714286,LONDON BUS COFFEE MUG,0
17189,384.40000000000003,2,192.20000000000002,CERAMIC CHERRY CAKE MONEY BANK,0
17190,267.74,2,133.87,CHILDREN'S CIRCUS PARADE MUG,0
17191,2095.13,7,299.30428571428575,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,0
17193,1588.6200000000001,7,226.9457142857143,SET OF 4 KNICK KNACK TINS LONDON ,0
17194,260.62,2,130.31,Manual,0
17197,1013.01,1,1013.01,ABC TREASURE BOOK BOX ,2
17198,692.22,3,230.74,BLUE PAISLEY NOTEBOOK,0
17201,342.63,1,342.63,12 COLOURED PARTY BALLOONS,0
17203,3445.89,6,574.3149999999999,BLUE CALCULATOR RULER,0
17204,1564.56,4,391.14,BREAD BIN DINER STYLE MINT,0
17205,323.6,1,323.6,12 COLOURED PARTY BALLOONS,0
17206,204.24,1,204.24,BELLE JARDINIERE CUSHION COVER,0
17211,2286.9,8,285.8625,DOORMAT UNION FLAG,0
17212,226.85,1,226.85,COFFEE SCENT PILLAR CANDLE,0
17213,2759.28,7,394.1828571428572,DOORMAT FANCY FONT HOME SWEET HOME,0
17214,1002.12,6,167.02,LOVE BUILDING BLOCK WORD,0
17217,113.5,1,113.5,ALARM CLOCK BAKELIKE PINK,0
17218,1960.72,10,196.072,ALARM CLOCK BAKELIKE RED ,0
17219,114.23,1,114.23,FELTCRAFT HAIRBAND PINK AND PURPLE,0
17220,3198.25,14,228.44642857142858,SET/10 IVORY POLKADOT PARTY CANDLES,0
17221,335.78000000000003,2,167.89000000000001,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,0
17222,354.15,1,354.15,GARDENIA 1 WICK MORRIS BOXED CANDLE,0
17223,409.79,2,204.895,ASSORTED COLOUR BIRD ORNAMENT,0
17226,377.69,1,377.69,12 PENCILS TALL TUBE RED RETROSPOT,0
17227,957.6800000000001,6,159.61333333333334,ROUND SNACK BOXES SET OF 4 FRUITS ,0
17228,1906.09,8,238.26125,SET OF 4 JAM JAR MAGNETS,0
17229,318.76,2,159.38,GARDENERS KNEELING PAD CUP OF TEA ,0
17230,3638.41,8,454.80125,HAND OVER THE CHOCOLATE   SIGN ,0
17231,3176.42,10,317.642,AREA PATROLLED METAL SIGN,0
17232,421.52,2,210.76,BLUE PAISLEY SKETCHBOOK,0
17233,190.88,1,190.88,ANTIQUE GLASS PEDESTAL BOWL,0
17234,149.89000000000001,1,149.89000000000001,BAKING SET 9 PIECE RETROSPOT ,0
17235,550.06,2,275.03,6 RIBBONS RUSTIC CHARM,0
17236,916.13,6,152.68833333333333,HOME BUILDING BLOCK WORD,0
17237,314.69,2,157.345,RABBIT NIGHT LIGHT,0
17238,3744.65,17,220.2735294117647,JUMBO BAG APPLES,0
17239,382.5,1,382.5,BATHROOM METAL SIGN,0
17242,1135.04,2,567.52,CHILDRENS CUTLERY DOLLY GIRL ,0
17243,8686.93,26,334.1126923076923,CHOCOLATE HOT WATER BOTTLE,0
17244,954.9,1,954.9, 50'S CHRISTMAS GIFT BAG LARGE,2
17245,171.45,1,171.45,12 MESSAGE CARDS WITH ENVELOPES,0
17247,282.19,1,282.19,HAND WARMER BIRD DESIGN,0
17248,318.65,1,318.65,SCANDINAVIAN PAISLEY PICNIC BAG,0
17250,382.57,2,191.285,12 PENCIL SMALL TUBE WOODLAND,0
17251,283.28000000000003,1,283.28000000000003,CHRISTMAS LIGHTS 10 SANTAS ,0
17252,353.86,2,176.93,STRAWBERRY FAIRY CAKE TEAPOT,0
17253,178.26,1,178.26,CHARLIE+LOLA RED HOT WATER BOTTLE ,0
17254,274.59,2,137.295,ASSORTED TUTTI FRUTTI PEN,0
17255,298.41,2,149.205,REX CASH+CARRY JUMBO SHOPPER,0
17256,240.0,2,120.0,MULTICOLOUR 3D BALLS GARLAND,0
17259,603.37,2,301.685,CHILDRENS DOLLY GIRL MUG,0
17262,1253.3600000000001,5,250.67200000000003,PARTY BUNTING,0
17263,63.440000000000005,1,63.440000000000005,ALARM CLOCK BAKELIKE CHOCOLATE,0
17265,562.9,2,281.45,RED RETROSPOT TISSUE BOX,0
17266,310.64,3,103.54666666666667,GOLD EAR MUFF HEADPHONES,0
17267,317.62,2,158.81,TRAVEL CARD WALLET KEEP CALM,0
17268,389.0,4,97.25,ANTIQUE SILVER TEA GLASS ENGRAVED,0
17272,2148.63,4,537.1575,BAG 250g SWIRLY MARBLES,0
17274,111.97999999999999,1,111.97999999999999,GYMKHANA TREASURE BOOK BOX,0
17277,1065.3500000000001,2,532.6750000000001,PAPER CHAIN KIT EMPIRE,0
17278,224.09,1,224.09,12 MESSAGE CARDS WITH ENVELOPES,0
17279,180.88,1,180.88,WOODEN FRAME ANTIQUE WHITE ,0
17282,1300.13,3,433.3766666666667,4 TRADITIONAL SPINNING TOPS,0
17284,1652.58,6,275.43,LONDON BUS COFFEE MUG,0
17286,153.92,1,153.92,WHITE TALL PORCELAIN T-LIGHT HOLDER,0
17287,1064.11,7,152.01571428571427,ASSORTED COLOUR BIRD ORNAMENT,0
17288,1417.78,7,202.54,BLUE HARMONICA IN BOX ,0
17289,944.41,3,314.80333333333334,CALENDAR PAPER CUT DESIGN,0
17290,531.96,2,265.98,60 CAKE CASES VINTAGE CHRISTMAS,0
17291,550.8000000000001,1,550.8000000000001,GLASS CLOCHE LARGE,0
17293,1829.79,9,203.31,REX CASH+CARRY JUMBO SHOPPER,0
17295,556.95,3,185.65,CHILDS BREAKFAST SET SPACEBOY ,0
17297,131.78,1,131.78,CHILDREN'S SPACEBOY MUG,0
17298,498.42,2,249.21,3 HEARTS HANGING DECORATION RUSTIC,0
17299,669.11,4,167.2775,LAVENDER SCENTED FABRIC HEART,0
17301,197.63,1,197.63,ANTIQUE SILVER BAUBLE LAMP  ,0
17302,1135.63,5,227.12600000000003,GREY HEART HOT WATER BOTTLE,0
17303,250.04,1,250.04,72 SWEETHEART FAIRY CAKE CASES,0
17306,6284.84,19,330.781052631579,PACK OF 12 LONDON TISSUES ,0
17309,82.75,1,82.75,WHITE METAL LANTERN,0
17311,1312.85,2,656.425,ASSORTED BOTTLE TOP  MAGNETS ,0
17312,635.9,3,211.96666666666667,SMALL REGAL  SILVER CANDLEPOT ,0
17313,2287.08,1,2287.08,3 PIECE SPACEBOY COOKIE CUTTER SET,2
17314,2501.24,8,312.655,EDWARDIAN PARASOL RED,0
17315,6172.81,38,162.44236842105263,PINK REGENCY TEACUP AND SAUCER,0
17317,1884.6000000000001,3,628.2,CHRISTMAS TOILET ROLL,0
17320,1200.6200000000001,3,400.2066666666667,AGED GLASS SILVER T-LIGHT HOLDER,0
17321,700.86,2,350.43,4 TRADITIONAL SPINNING TOPS,0
17323,921.07,7,131.58142857142857,CHARLOTTE BAG SUKI DESIGN,0
17324,983.23,4,245.8075,BLUE POLKADOT WRAP,0
17325,96.8,1,96.8,FOOD CONTAINER SET 3 LOVE HEART ,0
17329,523.11,2,261.555,KNITTED UNION FLAG HOT WATER BOTTLE,0
17330,363.9,2,181.95,HOT WATER BOTTLE KEEP CALM,0
17331,175.2,1,175.2,REGENCY CAKESTAND 3 TIER,0
17333,494.25,1,494.25,3D VINTAGE CHRISTMAS STICKERS ,0
17334,301.82,2,150.91,CARD DOLLY GIRL ,0
17337,2028.8600000000001,4,507.21500000000003,CLOTHES PEGS RETROSPOT PACK 24 ,0
17338,6645.75,8,830.71875,RED RETROSPOT CAKE STAND,2
17339,243.36,2,121.68,FRENCH STYLE STORAGE JAR BONBONS,0
17340,12326.11,11,1120.5554545454545,VICTORIAN GLASS HANGING T-LIGHT,2
17341,781.36,3,260.4533333333333,4 IVORY DINNER CANDLES SILVER FLOCK,0
17343,193.64,1,193.64,BATHROOM SCALES FOOTPRINTS IN SAND,0
17344,160.57,1,160.57,WOODEN PICTURE FRAME WHITE FINISH,0
17345,537.74,4,134.435,GREY HEART HOT WATER BOTTLE,0
17346,2678.45,15,178.56333333333333,JUMBO BAG RED RETROSPOT,0
17347,106.0,1,106.0,ANTIQUE SILVER TEA GLASS ENGRAVED,0
17348,1171.6,5,234.32,CHILDRENS TOY COOKING UTENSIL SET,0
17349,110.75,1,110.75,SET/4 BADGES DOGS,0
17350,1286.07,4,321.5175,6 GIFT TAGS 50'S CHRISTMAS ,0
17351,587.15,3,195.71666666666667,DOORMAT UNION FLAG,0
17353,1160.0,2,580.0,LUNCH BAG DOLLY GIRL DESIGN,0
17354,1317.54,1,1317.54,STAR T-LIGHT HOLDER WILLIE WINKIE,2
17356,178.22,1,178.22,BLUE FELT EASTER EGG BASKET,0
17357,388.14,2,194.07,3D TRADITIONAL CHRISTMAS STICKERS,0
17358,365.85,2,182.925,"FANCY FONT BIRTHDAY CARD, ",0
17359,127.86,1,127.86,A PRETTY THANK YOU CARD,0
17360,585.79,3,195.26333333333332,KEY RING BASEBALL BOOT ASSORTED ,0
17361,488.2,3,162.73333333333332,BLACK RECORD COVER FRAME,0
17362,294.28,2,147.14,COFFEE MUG APPLES DESIGN,0
17364,4479.38,11,407.21636363636367,AGED GLASS SILVER T-LIGHT HOLDER,0
17365,4789.8,8,598.725,FELTCRAFT GIRL AMELIE KIT,0
17367,168.4,1,168.4,"HOOK, 1 HANGER ,MAGIC GARDEN",0
17368,1891.47,8,236.43375,10 COLOUR SPACEBOY PEN,0
17370,452.41999999999996,4,113.10499999999999,DRAWER KNOB CERAMIC BLACK,0
17371,423.89,3,141.29666666666665,15CM CHRISTMAS GLASS BALL 20 LIGHTS,0
17372,1342.68,8,167.835,SET/10 BLUE POLKADOT PARTY CANDLES,0
17373,646.92,4,161.73,REX CASH+CARRY JUMBO SHOPPER,0
17374,495.77,2,247.885,DOORMAT ENGLISH ROSE ,0
17375,400.1,3,133.36666666666667,BLUE TV TRAY TABLE ,0
17376,203.2,2,101.6,TRADITIONAL KNITTING NANCY,0
17377,4100.92,20,205.046,DOLLY GIRL LUNCH BOX,0
17379,430.66,1,430.66,BIRD HOUSE HOT WATER BOTTLE,0
17381,10058.17,29,346.83344827586205,BAG 125g SWIRLY MARBLES,0
17382,65.4,1,65.4,CANDY SPOT HAND BAG,0
17383,199.29,1,199.29,SET OF 6 T-LIGHTS SANTA,0
17384,336.4,2,168.2,ANTIQUE SILVER T-LIGHT GLASS,0
17385,262.79,1,262.79,3 ROSE MORRIS BOXED CANDLES,0
17386,1878.46,6,313.07666666666665,T-LIGHT GLASS FLUTED ANTIQUE,0
17387,784.11,2,392.055,BOX OF 6 CHRISTMAS CAKE DECORATIONS,0
17388,505.18,4,126.295,ANTIQUE SILVER TEA GLASS ENGRAVED,0
17389,28868.48,34,849.0729411764705,CREAM SWEETHEART MINI CHEST,2
17391,313.76,2,156.88,VICTORIAN GLASS HANGING T-LIGHT,0
17392,442.01,2,221.005,BLUE SCANDINAVIAN PAISLEY WRAP,0
17394,120.35,1,120.35,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,0
17396,6680.2,8,835.025,ALARM CLOCK BAKELIKE IVORY,2
17397,696.41,2,348.205,ANTIQUE GLASS PEDESTAL BOWL,0
17398,653.38,3,217.79333333333332,BAKING SET 9 PIECE RETROSPOT ,0
17400,2129.96,5,425.992,COFFEE MUG CAT + BIRD DESIGN,0
17402,2616.85,13,201.29615384615383,SET OF 6 SOLDIER SKITTLES,0
17403,281.62,1,281.62,SMALL SILVER FLOWER CANDLE POT,0
17404,19544.86,15,1302.9906666666668,MINI PAINT SET VINTAGE ,2
17405,1031.41,3,343.80333333333334,3 DRAWER ANTIQUE WHITE WOOD CABINET,0
17406,1709.42,3,569.8066666666667,PORCELAIN BUTTERFLY OIL BURNER,0
17408,32.65,1,32.65,CAKE STAND LOVEBIRD 2 TIER PINK,0
17409,771.85,2,385.925,BREAD BIN DINER STYLE IVORY,0
17410,1214.72,5,242.94400000000002,ALARM CLOCK BAKELIKE PINK,0
17411,778.94,3,259.6466666666667,CHILLI LIGHTS,0
17412,1258.06,7,179.72285714285712,LUNCH BAG RED RETROSPOT,0
17414,143.0,2,71.5,BROCADE RING PURSE ,0
17415,341.89,1,341.89,36 DOILIES VINTAGE CHRISTMAS,0
17416,6900.42,7,985.7742857142857,BLUE SPOT CERAMIC DRAWER KNOB,2
17418,463.46000000000004,2,231.73000000000002,RATTLE SNAKE EGGS,0
17419,4159.57,12,346.6308333333333,CREAM HEART CARD HOLDER,0
17420,596.88,3,198.96,JUMBO BAG DOLLY GIRL DESIGN,0
17422,1968.93,6,328.15500000000003,EGG CUP NATURAL CHICKEN,0
17423,698.41,2,349.205,3D CHRISTMAS STAMPS STICKERS ,0
17425,759.17,2,379.585,VICTORIAN GLASS HANGING T-LIGHT,0
17426,4905.56,6,817.5933333333334,JUMBO SHOPPER VINTAGE RED PAISLEY,2
17427,100.8,1,100.8,DOORMAT KEEP CALM AND COME IN,0
17428,16701.75,28,596.4910714285714,DOLLY GIRL LUNCH BOX,0
17429,526.6,3,175.53333333333333,SET/5 RED RETROSPOT LID GLASS BOWLS,0
17430,265.76,2,132.88,12 PENCILS SMALL TUBE SKULL,0
17431,403.3,1,403.3,HANGING WOOD AND FELT BUTTERFLY ,0
17432,365.76,2,182.88,6 GIFT TAGS VINTAGE CHRISTMAS ,0
17433,303.15999999999997,1,303.15999999999997,LUNCH BAG WOODLAND,0
17434,2373.82,7,339.1171428571429,SCOTTIE DOG HOT WATER BOTTLE,0
17436,216.29999999999998,2,108.14999999999999,COFFEE MUG CAT + BIRD DESIGN,0
17438,388.45000000000005,1,388.45000000000005,DOORMAT 3 SMILEY CATS,0
17440,169.42000000000002,3,56.473333333333336,AGED GLASS SILVER T-LIGHT HOLDER,0
17442,2248.56,6,374.76,ALARM CLOCK BAKELIKE GREEN,0
17443,106.0,1,106.0,RETRO COFFEE MUGS ASSORTED,0
17444,2369.87,3,789.9566666666666,COLOURING PENCILS BROWN TUBE,0
17446,120.9,2,60.45,IVORY PAPER CUP CAKE CASES ,0
17447,541.53,2,270.765,ASSORTED COLOUR BIRD ORNAMENT,0
17449,2522.54,7,360.36285714285714,METAL 4 HOOK HANGER FRENCH CHATEAU,0
17450,70024.24,46,1522.2660869565218,COOK WITH WINE METAL SIGN ,2
17451,1726.17,7,246.5957142857143,PAPER CHAIN KIT 50'S CHRISTMAS ,0
17453,486.71999999999997,2,243.35999999999999,ANTIQUE TALL SWIRLGLASS TRINKET POT,0
17454,517.53,4,129.3825,JUMBO BAG APPLES,0
17455,131.7,1,131.7,CERAMIC CAKE BOWL + HANGING CAKES,0
17456,249.86,1,249.86,12 PENCILS TALL TUBE WOODLAND,0
17457,1617.1,5,323.41999999999996,SET 12 LAVENDER  BOTANICAL T-LIGHTS,0
17458,317.1,1,317.1,SET OF 6 HEART CHOPSTICKS,0
17459,657.3,2,328.65,BOX OF 6 MINI 50'S CRACKERS,0
17460,622.4300000000001,6,103.73833333333334,WHITE HANGING HEART T-LIGHT HOLDER,0
17461,758.3,3,252.76666666666665,FELTCRAFT GIRL AMELIE KIT,0
17462,675.69,2,337.845,PINK VINTAGE PAISLEY PICNIC BAG,0
17463,1896.41,5,379.28200000000004,COLOUR GLASS T-LIGHT HOLDER HANGING,0
17464,277.2,1,277.2,BLUE PAPER PARASOL ,0
17466,756.33,2,378.165,12 COLOURED PARTY BALLOONS,0
17468,137.0,2,68.5,CHARLOTTE BAG APPLES DESIGN,0
17469,1870.97,5,374.194,ALARM CLOCK BAKELIKE GREEN,0
17470,1131.79,5,226.358,12 PENCILS TALL TUBE SKULLS,0
17472,710.29,3,236.76333333333332,RECIPE BOX PANTRY YELLOW DESIGN,0
17475,194.37,1,194.37,BAKING SET 9 PIECE RETROSPOT ,0
17480,511.82,1,511.82,6 GIFT TAGS 50'S CHRISTMAS ,0
17481,1255.59,4,313.8975,PAPER CHAIN KIT 50'S CHRISTMAS ,0
17483,414.04,3,138.01333333333335,ANTIQUE SILVER T-LIGHT GLASS,0
17486,396.87,1,396.87,ASSORTED BOTTLE TOP  MAGNETS ,0
17489,376.64,2,188.32,BAG 125g SWIRLY MARBLES,0
17490,2092.32,7,298.90285714285716,VINTAGE RED ENAMEL TRIM MUG ,0
17491,3465.59,10,346.559,PAPER CHAIN KIT 50'S CHRISTMAS ,0
17492,374.57,1,374.57,ASSORTED COLOUR BIRD ORNAMENT,0
17495,497.56,2,248.78,COFFEE MUG CAT + BIRD DESIGN,0
17496,269.1,1,269.1,ASSORTED COLOURS SILK FAN,0
17498,272.22,1,272.22,3 WHITE CHOC MORRIS BOXED CANDLES,0
17499,622.88,1,622.88,3 STRIPEY MICE FELTCRAFT,0
17500,267.0,3,89.0,LOVE SEAT ANTIQUE WHITE METAL,0
17501,288.6,2,144.3,60 TEATIME FAIRY CAKE CASES,0
17502,689.1,4,172.275,LARGE WHITE HEART OF WICKER,0
17503,558.96,2,279.48,PAPER CHAIN KIT RETROSPOT,0
17504,2997.0299999999997,9,333.00333333333333,COLOUR GLASS. STAR T-LIGHT HOLDER,0
17505,1145.84,2,572.92,GIN + TONIC DIET METAL SIGN,0
17506,302.2,1,302.2,CREAM HEART CARD HOLDER,0
17507,605.58,2,302.79,CHOCOLATE THIS WAY METAL SIGN,0
17508,388.51,1,388.51,BLUE KNITTED HEN ,0
17509,6115.14,8,764.3925,PINK CREAM FELT CRAFT TRINKET BOX ,0
17510,308.48,1,308.48,3D TRADITIONAL CHRISTMAS STICKERS,0
17511,83098.64,31,2680.6012903225806,JUMBO BAG RED RETROSPOT,2
17512,2640.9500000000003,10,264.095,COLOUR GLASS T-LIGHT HOLDER HANGING,0
17513,513.2,1,513.2,DOORMAT KEEP CALM AND COME IN,0
17514,208.65,1,208.65,ASS FLORAL PRINT MULTI SCREWDRIVER,0
17515,639.02,4,159.755,AREA PATROLLED METAL SIGN,0
17516,764.18,5,152.83599999999998,3 HOOK HANGER MAGIC GARDEN,0
17517,153.94,1,153.94,BUNNY DECORATION MAGIC GARDEN,0
17519,1844.02,6,307.33666666666664,SET/6 RED SPOTTY PAPER CUPS,0
17520,546.81,1,546.81,16 PIECE CUTLERY SET PANTRY DESIGN,0
17521,723.2099999999999,3,241.06999999999996,ANTIQUE SILVER T-LIGHT GLASS,0
17522,1074.07,5,214.814,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,0
17523,502.12,4,125.53,FELTCRAFT CHRISTMAS FAIRY,0
17524,145.0,1,145.0,ANTIQUE SILVER TEA GLASS ENGRAVED,0
17525,422.70000000000005,1,422.70000000000005,CHOCOLATE HOT WATER BOTTLE,0
17526,1195.8999999999999,4,298.97499999999997,3 PIECE SPACEBOY COOKIE CUTTER SET,0
17527,939.37,4,234.8425,NATURAL SLATE HEART CHALKBOARD ,0
17528,3593.88,8,449.235,BELLE JARDINIERE CUSHION COVER,0
17530,2360.1,10,236.01,REX CASH+CARRY JUMBO SHOPPER,0
17531,296.7,1,296.7,DOORMAT 3 SMILEY CATS,0
17534,223.36,1,223.36,DOLLY MIXTURE CHILDREN'S UMBRELLA,0
17535,164.4,1,164.4,CANDLE PLATE LACE WHITE,0
17536,76.5,1,76.5,SET OF 16 VINTAGE RED CUTLERY,0
17537,897.63,2,448.815,ROSE COTTAGE KEEPSAKE BOX ,0
17538,101.78,1,101.78,3 RAFFIA RIBBONS 50'S CHRISTMAS ,0
17540,578.9,2,289.45,CHOCOLATE HOT WATER BOTTLE,0
17542,173.0,1,173.0,TRADITIONAL KNITTING NANCY,0
17545,646.61,3,215.53666666666666,JUMBO BAG VINTAGE DOILY ,0
17548,103.3,1,103.3,IVORY GIANT GARDEN THERMOMETER,0
17549,148.86,2,74.43,GLITTER CHRISTMAS TREE WITH BELLS,0
17550,267.16,3,89.05333333333334,3 STRIPEY MICE FELTCRAFT,0
17551,306.84,1,306.84,FUNKY WASHING UP GLOVES ASSORTED,0
17552,930.41,4,232.6025,LUNCH BAG WOODLAND,0
17553,362.6,1,362.6,CHILLI LIGHTS,0
17554,1880.97,5,376.194,ALARM CLOCK BAKELIKE CHOCOLATE,0
17555,484.94,2,242.47,CREAM SLICE FLANNEL PINK SPOT ,0
17556,157.9,1,157.9,3 TIER CAKE TIN GREEN AND CREAM,0
17557,541.46,3,180.48666666666668,GARDENERS KNEELING PAD KEEP CALM ,0
17560,854.95,4,213.7375,COLOUR GLASS T-LIGHT HOLDER HANGING,0
17561,167.62,1,167.62,ASSORTED TUTTI FRUTTI BRACELET,0
17562,1123.58,7,160.51142857142855,RED GINGHAM ROSE JEWELLERY BOX,0
17564,454.01,3,151.33666666666667,CHOCOLATE HOT WATER BOTTLE,0
17566,901.21,2,450.605,FRENCH ENAMEL CANDLEHOLDER,0
17567,4244.48,8,530.56,BLUE STRIPE CERAMIC DRAWER KNOB,0
17569,344.14,1,344.14,AIRLINE BAG VINTAGE TOKYO 78,0
17571,1504.28,4,376.07,ABSTRACT CIRCLES SKETCHBOOK ,0
17572,226.75000000000003,4,56.68750000000001,GRAND CHOCOLATECANDLE,0
17573,380.6,3,126.86666666666667,ASSORTED COLOUR BIRD ORNAMENT,0
17574,185.65,1,185.65,20 DOLLY PEGS RETROSPOT,0
17576,3622.68,19,190.66736842105263,RECIPE BOX PANTRY YELLOW DESIGN,0
17578,143.45999999999998,1,143.45999999999998,APRON MODERN VINTAGE COTTON,0
17579,448.90000000000003,3,149.63333333333335,GREEN REGENCY TEACUP AND SAUCER,0
17580,215.72,3,71.90666666666667,6 EGG HOUSE PAINTED WOOD,0
17581,10691.04,25,427.64160000000004,JUMBO SHOPPER VINTAGE RED PAISLEY,0
17582,175.27,1,175.27,MINI CAKE STAND  HANGING STRAWBERY,0
17584,1242.3,2,621.15,FOUR HOOK  WHITE LOVEBIRDS,0
17585,1146.87,4,286.7175,STRAWBERRY CERAMIC TRINKET BOX,0
17588,1213.96,3,404.65333333333336,COLOUR GLASS. STAR T-LIGHT HOLDER,0
17589,2386.22,4,596.555,36 PENCILS TUBE SKULLS,0
17590,1484.26,3,494.75333333333333,LANTERN CREAM GAZEBO ,0
17591,2225.9700000000003,7,317.9957142857143,GIN + TONIC DIET METAL SIGN,0
17593,3927.34,5,785.4680000000001,DOORSTOP RETROSPOT HEART,0
17594,993.18,2,496.59,LUNCH BAG  BLACK SKULL.,0
17595,388.79,2,194.395,3 HEARTS HANGING DECORATION RUSTIC,0
17596,2693.44,7,384.77714285714285,ENGLISH ROSE NOTEBOOK A7 SIZE,0
17597,1982.94,1,1982.94,12 PENCILS SMALL TUBE RED RETROSPOT,2
17600,163.92000000000002,1,163.92000000000002,ANTIQUE HEART SHELF UNIT,0
17601,116.00999999999999,1,116.00999999999999,BALLOON ART MAKE YOUR OWN FLOWERS,0
17602,5060.97,6,843.495,12 PENCIL SMALL TUBE WOODLAND,2
17603,180.72,1,180.72,6 RIBBONS RUSTIC CHARM,0
17604,309.36,2,154.68,BEWARE OF THE CAT METAL SIGN ,0
17608,193.42,2,96.71,HEART DECORATION RUSTIC HANGING ,0
17609,1112.22,5,222.44400000000002,ASS FLORAL PRINT MULTI SCREWDRIVER,0
17611,3984.22,15,265.61466666666666,CHILLI LIGHTS,0
17612,2082.61,6,347.1016666666667,BLACK RECORD COVER FRAME,0
17613,4562.51,14,325.8935714285714,WHITE HANGING HEART T-LIGHT HOLDER,0
17614,390.07,1,390.07,3 WHITE CHOC MORRIS BOXED CANDLES,0
17615,329.6,3,109.86666666666667,SMALL GLASS HEART TRINKET POT,0
17616,499.79999999999995,3,166.6,WHITE HANGING HEART T-LIGHT HOLDER,0
17618,905.73,3,301.91,FELTCRAFT PRINCESS CHARLOTTE DOLL,0
